107	105	300	45.99
130	5754	3	17.51
759	103	14	8.4
277	110	18	6.84
9	3341	3	10.02
620	155	6	16.87
183	799	5	20.04
408	152	9	20.49
172	227	10	18.78
115	1319	5	6.96
200	252	5	8.29
141	560	7	13.35
1593	112	5	9.15
124	165	37	25.71
511	16	7	7.33
166	2340	5	31.2
419	204	5	15.68
2018	4473	4	59.5
2297	119	5	16.92
2185	213	3	16.61
112	339	13	7.61
253	550	3	9.53
120	1210	6	12
147	1459	3	6.9
745	243	3	10.78
268	240	5	11.24
334	394	3	9.61
356	348	3	8.85
1	293	7	10.03
2283	145	3	10.16
114	2427	7	31.74
614	12	21	9.89
339	182	4	6.78
108	5	9	9.61
2800	1375	4	50.59
5205	634	3	35.83
140	198	12	7.41
504	136	6	7.84
1586	12	10	10.14
181	171	9	8.83
2556	8	7	38.06
3825	102	4	8.67
628	59	13	46.17
1	365	5	7.46
111	1429	5	7.02
127	2991	3	8.67
108	138	79	9.15
437	148	6	9.09
3048	126	4	13.85
579	125	13	30.99
242	160	8	8.63
1994	111	4	7.17
221	439	3	6.87
4046	1422	3	36.68
293	457	3	9.78
934	3584	5	64.74
12	3604	5	7.81
568	8	7	9.42
368	12	35	11.98
181	473	4	10.32
150	104	96	9.2
197	748	3	9.35
12	3484	5	7.81
3377	9	3	10.02
610	103	18	13.94
102	110	514	9.36
107	1104	8	12.95
264	247	7	22.64
548	392	3	12.83
302	422	3	9.45
177	172	9	8.42
119	4711	3	14.97
1164	122	9	25.77
1220	108	7	10.91
126	3077	3	8.01
115	310	16	10.77
12	1701	8	7.44
205	2199	8	71.44
139	3348	3	12.38
490	184	5	14.4
101	129	269	23.36
1009	159	4	11.21
143	1807	4	14.08
1081	172	3	9.33
199	9	18	10.54
133	110	131	55.03
3428	101	5	9.84
101	199	66	13.52
57	1104	4	8.85
331	2024	3	20.53
1094	290	3	15.14
12	984	14	9.7
540	147	6	10.54
3471	121	3	8.79
663	152	4	6.78
592	21	6	9.47
806	2	4	7
267	521	3	10.1
107	4769	3	11.84
111	164	40	9.97
440	120	9	7.37
136	4738	3	18.61
225	1043	3	12.42
119	1110	6	12.2
116	584	8	7.27
1450	12	11	11.52
104	730	11	7.51
111	3929	3	8.7
102	433	26	18.91
9	4617	3	12.12
149	2490	3	10.83
651	181	3	7.49
529	179	4	9.81
5205	2539	3	45.11
177	413	4	8.09
936	130	6	13.45
2096	116	4	8.54
101	4084	4	7.87
2395	107	4	8.74
9	598	7	9.78
807	136	5	9.45
145	1550	3	7.15
1935	126	5	14.72
1300	173	4	16.5
122	1302	6	13.19
520	2600	3	26.46
4594	253	3	24.3
124	3793	3	15.64
4891	3173	3	47.94
301	587	4	17.62
1897	130	3	6.71
414	12	31	13.61
1401	12	10	7.25
713	113	8	7.79
753	148	4	7.41
118	1854	4	7.78
475	2977	3	25.55
140	1412	4	11.09
4781	104	3	9.11
1384	59	5	15.9
433	102	26	18.91
5639	108	3	12.14
681	579	3	17.15
241	200	20	84.15
154	159	19	12.74
1703	152	3	9
394	808	3	15.69
215	2182	3	16.66
118	3651	3	8.04
147	140	33	17.34
4257	101	4	7.87
2447	115	6	21.49
565	21	11	29.25
1088	131	4	6.92
182	588	3	6.63
2116	122	5	14.87
110	2484	4	7.23
210	548	4	12.38
21	1004	5	11.25
284	339	3	7.78
172	304	5	6.72
102	1497	8	8.98
1568	124	4	7.51
117	4456	3	9.81
493	1161	10	97.2
4212	124	3	11.3
663	16	8	14.08
120	149	51	14.65
144	1590	3	7.62
1436	152	3	7.85
141	177	19	16.72
2413	106	5	11.76
182	339	4	6.78
169	1084	3	9.12
9	1614	5	14.29
135	256	10	7.5
385	8	10	12.64
125	2483	3	6.81
114	3446	3	7.3
108	1580	6	10.54
440	158	5	8.62
158	111	44	8.25
13	262	7	7.21
104	601	16	16.32
128	778	12	39.15
4261	102	4	8.67
122	123	90	11.14
661	12	19	7.96
106	2413	5	11.76
178	5	3	7.83
1000	126	6	11.34
327	1883	3	19.56
220	800	4	16.43
108	212	29	13.56
2181	135	5	20.43
2237	150	3	11.16
3768	113	3	8.63
190	111	27	6.93
2070	293	3	19.65
151	1690	3	8.58
1150	130	4	7.17
6295	125	3	15.77
138	892	4	6.93
156	863	6	20.76
1685	114	10	45.37
359	573	4	19.36
140	569	6	10.17
458	127	9	12.01
109	1057	8	12.88
553	238	3	8.97
123	3594	3	8.95
447	245	3	9.22
236	263	8	25.08
2966	119	4	12.66
1952	9	4	10.28
164	14	207	19.83
107	1181	6	6.95
9	2272	3	7.46
4711	119	3	14.97
160	611	8	26.04
263	458	3	8.92
177	299	5	8.04
667	112	8	7.65
115	119	119	12.85
147	1222	4	10.29
12	1756	8	7.44
115	6229	3	13.5
460	101	26	15.04
109	417	16	17.09
184	1242	6	31.83
233	243	5	9.3
305	225	5	11.88
2059	112	4	7.32
488	134	9	16.66
14	133	488	20.48
613	137	5	6.8
174	429	6	16.48
503	165	4	7.77
2870	105	6	22.6
467	186	5	14.04
108	759	8	7.51
139	155	23	10.65
5183	119	3	14.97
275	156	26	102.05
1536	123	4	7.18
303	141	8	7.32
113	102	461	18
16	405	11	16.06
159	883	4	10.31
604	109	9	7.02
659	123	8	11.78
910	141	4	7.49
2625	104	6	18.23
3403	128	3	10.54
2	302	8	8.43
425	251	3	7.81
104	2970	6	18.23
12	405	35	25.45
119	3434	3	8.58
354	164	5	8.07
59	1605	3	7.33
160	1554	3	9.41
105	4272	4	15.06
736	3871	4	49.34
2665	116	3	7.79
101	823	15	11.71
2564	150	3	11.16
2188	158	4	18.71
779	187	4	14.01
1871	141	3	8.07
790	211	3	10.86
2613	110	4	8.86
2585	129	4	13.71
109	1176	6	7.72
1750	122	4	7.52
2141	152	3	10.51
134	417	10	17.6
233	1362	3	14.52
120	4604	3	10.53
714	320	3	13.36
166	218	7	7.48
157	402	6	10.41
291	147	8	8.09
572	200	4	12.32
255	103	41	9.12
391	159	7	14.06
737	275	3	12.11
185	622	3	7.28
1394	119	5	9.85
3914	103	4	8.78
110	184	37	13.31
116	756	7	8.43
157	152	19	9.7
116	704	8	10.32
1465	247	4	23.56
115	3607	3	7.21
162	2913	3	14.97
449	422	3	12.64
134	243	11	7.26
16	5833	3	16.39
104	351	25	16.55
3326	57	3	12.41
1339	155	3	8.9
135	972	4	7.26
117	556	9	9.4
535	315	3	10.98
101	2175	7	8.68
101	4213	4	7.87
102	3537	5	10.83
167	692	24	191.76
878	1017	3	22.69
417	262	3	8.28
12	239	58	9.62
898	302	3	14.41
6015	2696	3	46.35
12	156	155	28.47
722	198	3	9.31
1046	8	5	8.8
182	948	6	28.65
4355	109	3	8.09
132	127	55	16.29
8	1989	4	11.19
2329	113	4	8.37
189	629	3	7.39
342	883	3	14.87
2126	85	3	11.08
2198	136	4	14.1
183	175	9	10.33
152	1142	4	11.01
5144	116	3	14.12
895	136	5	10.42
1691	162	3	11.24
1079	8	5	11.82
867	12	15	8.77
5110	104	3	9.11
16	113	99	7.67
588	182	3	6.63
679	150	5	10.83
1183	107	12	36.53
146	4163	3	15.3
812	123	6	8.01
509	450	3	14.13
222	5671	3	27.42
14	445	39	7.58
119	681	17	55.08
1047	509	4	28.55
156	181	11	9.68
925	142	4	7.94
3168	106	4	10.92
109	101	549	17.53
135	1733	3	6.87
9	245	20	32.05
230	333	4	9.01
129	2006	3	7.18
170	2661	3	15.56
102	2254	6	8.09
4187	108	3	7.92
655	9	6	7.54
1722	110	5	7.5
778	163	8	33.33
2118	101	7	8.68
477	108	12	9.56
28	122	8	10.37
4475	112	4	17.46
569	329	4	17.8
740	326	5	27.87
148	1224	3	6.91
598	9	7	9.78
4337	117	3	9.81
114	121	168	86.61
143	204	11	7.96
499	146	6	9.61
102	954	13	12.94
176	161	10	7.6
205	3699	5	44.52
478	2123	3	23.47
59	426	6	7.04
12	1474	10	10.14
138	2913	3	10.82
16	202	16	6.96
227	831	3	11.32
2035	103	7	10.15
131	2686	3	9.32
103	115	409	14.89
4358	119	3	10.64
2133	12	8	12.49
2225	85	3	11.08
1874	59	3	8
3479	104	5	15.19
477	150	5	7.18
179	1142	4	16.23
864	663	3	19.24
1997	107	5	10.05
191	156	10	8.7
1102	156	3	8.67
1461	123	5	10.43
150	948	4	9.61
1037	132	5	11.89
14	482	36	6.99
785	111	10	16.86
1733	150	4	14.23
4204	116	3	9.82
150	888	8	29.53
1204	430	3	18.74
500	2135	4	34.89
106	3934	3	7.52
126	1001	7	15.54
106	4002	3	7.52
158	1012	3	7.05
219	425	3	6.79
114	3786	3	9.31
317	12	49	28.9
139	1220	5	14.12
2634	575	6	71.45
108	1770	5	9
105	809	9	9.17
204	1039	8	50.73
131	1266	4	8.04
161	1313	12	90.94
244	205	6	11.08
3082	12	6	9.37
134	214	18	20.44
581	187	4	11.16
1326	124	5	9.98
311	2432	3	20.94
1130	103	10	6.92
2342	204	3	17.67
3300	231	3	21.21
223	288	4	7.85
1298	319	3	16.72
234	174	6	7.17
106	545	12	11.32
1082	103	10	6.92
104	2762	5	10.27
12	152	191	28.67
3706	117	3	7.78
663	864	3	19.24
198	101	69	16.45
107	1023	7	8.39
313	245	4	10.71
2934	16	3	8.48
131	3714	4	18.17
150	5424	3	20.46
760	172	3	7.08
103	1190	10	8.45
1319	115	5	6.96
332	101	33	9.08
2263	106	5	11.76
523	250	3	8.97
162	436	10	33.79
104	5038	3	9.11
137	2120	3	8.44
123	367	10	7.91
903	698	19	251.5
1625	109	5	8.04
1681	123	4	7.98
3999	102	4	8.67
104	325	26	15.08
988	367	3	16.78
3676	630	3	29.11
181	1734	3	13.17
134	391	15	36.62
485	145	7	12.16
826	189	3	9.42
555	192	3	7.3
166	59	18	9.15
128	120	99	46.42
194	102	63	11.91
3337	114	4	13.34
3393	12	5	7.81
2527	135	3	9.25
1964	141	3	8.86
503	316	3	10.81
123	1236	5	8.8
1598	123	4	7.98
348	151	8	11.85
131	148	37	14.41
14	120	794	14.52
751	280	8	51.2
126	596	8	11.32
107	1710	5	7.37
127	657	10	24.64
111	3181	3	6.72
114	429	12	11.68
686	105	12	14.88
1054	133	4	7.1
150	2624	3	12.34
442	275	3	9.3
448	349	3	11.59
150	2564	3	11.16
110	5970	3	11.93
378	427	3	11.4
1572	119	4	6.74
584	105	11	8.27
530	119	9	10.39
530	177	6	19.61
3763	108	3	7.92
406	153	18	71
140	355	7	7.21
1098	1272	4	40.13
150	264	14	30.68
140	404	6	6.64
39	45	35	394.28
478	232	3	7.82
150	339	9	16.45
3709	57	3	12.41
2278	119	4	10.91
131	752	6	10.66
458	115	10	7.45
15	232	3	10.41
382	103	29	16.93
108	14	1262	44.27
1662	2	4	13.14
1746	115	6	14.44
101	3736	4	7.87
432	169	4	6.96
289	116	21	23.82
119	2676	5	19.72
144	109	74	10.03
3414	102	5	10.83
543	148	5	7.92
119	4729	3	14.97
109	4355	3	8.09
283	564	3	10.48
103	1043	12	11.61
227	444	3	7.58
236	162	7	7.75
2539	143	4	16.73
2427	114	7	31.74
519	12	23	8.93
2742	127	3	8.67
102	128	241	14.02
118	2584	4	10.2
114	1037	7	12.76
908	678	3	19.82
104	4677	3	9.11
147	344	7	7.75
147	416	9	18.09
122	3002	3	7.16
2462	3451	4	56.03
2161	116	4	8.54
1028	1727	3	27.03
143	1673	5	19.11
127	1364	4	7.9
6122	120	3	14.85
2895	123	3	7.52
148	818	4	8.11
201	836	3	10.65
1397	143	3	6.74
163	171	12	10.7
118	3347	3	8.04
2246	104	5	7.8
118	5348	3	14.39
101	111	491	14.31
260	129	11	7.27
122	134	77	30.89
3034	122	3	7.16
1477	101	10	13.91
145	583	5	7.31
1056	13	3	6.77
2120	137	3	8.44
423	225	4	11.74
1015	105	7	7.4
987	134	6	15.3
4314	103	4	8.78
1502	168	5	24.57
1811	21	8	43.01
245	108	25	21.67
921	4297	3	34.33
105	353	18	10.96
111	270	17	7.14
1237	119	7	16.74
1293	105	6	6.96
4690	108	3	12.14
254	105	23	8.17
104	903	19	57.8
116	110	158	7.11
3591	133	3	11.36
109	1920	5	9.27
2453	101	7	13.77
390	106	26	44.92
122	588	10	15.82
119	1394	5	9.85
623	341	3	12.92
13	413	5	7.25
128	1038	5	9.84
141	2885	3	10.95
590	204	11	62.21
107	5174	3	11.84
125	2263	3	6.81
937	206	3	10.79
105	108	248	13.72
232	1360	3	14.52
175	3999	3	20.07
144	1252	6	21.19
521	4314	4	46.75
540	533	3	15.01
589	2338	4	38.08
365	1	5	7.46
2447	127	3	7.56
692	175	3	7.15
154	327	13	33.08
235	380	4	10.95
136	246	13	13.76
264	1349	4	25.11
2516	114	4	10.93
355	12	38	13.36
143	1930	3	8.55
102	1139	10	6.71
3422	107	4	11.08
4738	751	3	37.14
1377	120	7	19.25
85	187	15	18.24
103	610	18	13.94
115	378	12	8.06
131	2248	3	8.19
1560	272	4	25.15
57	189	14	8.14
386	12	29	7.21
308	532	4	16.52
651	196	3	8.65
159	118	37	6.7
651	127	6	8.13
143	751	8	24.43
176	665	4	11.5
102	450	28	27.14
159	228	9	9.84
102	376	36	34.08
1199	376	3	17.78
140	236	10	7.21
116	1425	5	8.64
8	2962	3	8.39
1799	124	8	35.63
3394	140	3	12.71
106	3426	4	10.92
101	3915	4	7.87
3114	247	5	47.39
101	3991	4	7.87
137	387	10	17.95
339	252	3	6.77
2	4356	3	15.18
1948	134	4	12.31
1084	9	5	9.72
3577	112	5	21.82
286	741	4	18.81
155	477	5	9.18
4456	117	3	9.81
211	159	9	8.46
2386	57	3	10.91
1417	112	5	7.2
129	2414	4	13.71
6231	112	3	13.09
366	396	3	10.46
430	238	3	7.22
512	465	3	13.93
111	4294	3	8.7
116	4519	3	9.82
12	140	279	92.48
124	775	6	7.96
2509	106	4	6.98
2505	115	4	9.1
2617	144	3	11.19
328	5064	3	30.95
110	2916	4	8.86
21	458	10	20.35
380	358	3	10.68
12	317	49	28.9
632	318	3	12
317	237	5	12.91
114	3681	3	7.3
1939	123	4	10.03
123	176	22	6.66
1867	160	3	10.74
107	2426	6	18.24
12	2949	6	9.37
714	418	4	23.47
328	109	18	12.66
272	123	14	9.6
134	151	37	20.7
403	191	5	12.84
618	8	6	6.87
110	116	158	7.11
244	210	6	11.43
932	128	6	12.61
742	178	8	37.71
102	4334	4	8.67
230	171	11	22.16
123	1492	4	7.18
149	176	16	13.57
4223	8	3	11.93
2313	104	5	7.8
635	125	17	55.56
3710	120	3	8.47
127	2193	3	6.66
1921	154	3	10.18
243	123	16	9.2
785	12	16	8.06
156	187	11	10.42
335	192	4	6.88
113	2803	4	10.04
1553	248	4	24.87
241	2024	3	17.73
252	287	4	8.9
57	626	6	11.18
362	142	7	7.61
324	165	5	6.8
101	1819	9	17.71
5326	112	3	13.09
8	655	6	7.25
165	110	55	25.05
309	134	9	8.35
1316	119	7	18.03
110	5776	3	11.93
103	170	90	15.25
162	1545	3	10.61
107	1643	7	16.31
102	688	15	8.2
236	602	3	9.37
998	149	4	9.19
1404	103	9	8.7
2389	16	3	7.37
152	183	12	8.26
1034	119	8	20.42
2	13	32	30.43
1337	122	5	8.99
4375	103	4	8.78
150	2561	3	11.16
688	5267	3	36.58
1349	9	4	7.77
160	134	60	105.54
406	101	26	11.38
103	541	20	13.87
248	176	9	19.54
125	3688	3	9.34
3688	125	3	9.34
169	1179	3	9.55
1215	126	8	24.18
185	1954	3	14.14
127	4520	3	12.23
208	128	18	14.03
1299	118	12	50.81
133	3180	3	11.36
123	1237	5	8.8
139	316	8	7.75
155	620	6	16.87
533	784	3	17.95
1148	109	7	11.27
444	156	7	17.16
5523	116	3	14.12
109	399	32	83.68
1773	346	4	29.61
203	645	4	13.21
253	4594	3	24.3
365	3613	3	25.78
106	3788	3	7.52
2256	311	4	31.14
150	694	4	7.3
370	453	7	39.16
1468	8	4	8.27
4783	4093	3	50.17
434	107	15	14.46
35	8	13	23.99
9	1216	4	7.13
1190	3584	5	67.76
2640	107	4	8.74
1340	116	6	12.81
13	811	4	9.16
2010	111	6	17.42
1364	127	4	7.9
1078	111	6	7.94
1340	182	6	33.94
107	882	7	6.86
1196	13	3	7.55
3679	115	3	7.21
3749	101	4	7.87
779	285	3	12.83
123	2837	3	7.52
112	1626	5	9.15
106	119	145	7.74
4497	129	4	22.92
928	131	5	9.05
193	1343	3	12.82
12	388	30	7.02
122	4599	3	10.63
332	304	3	7.35
12	463	26	7.92
147	1061	5	13.83
912	121	6	9.46
231	1532	3	15.17
175	1558	3	11.91
110	862	8	9.21
166	628	7	25.23
2352	112	4	8.61
135	112	83	18.27
101	3112	5	9.84
655	1801	3	25.51
1114	574	4	29.69
135	155	42	50.66
2071	106	6	15.05
1825	638	3	24.89
103	1635	9	14.07
12	1075	14	12.26
85	1340	3	8.4
922	143	4	8.08
188	843	3	8.97
3391	120	5	24.76
1241	125	5	9.39
105	2786	4	8.08
17	265	3	7.83
101	12	2014	154.26
2246	107	4	7.12
446	176	4	8.45
611	160	8	26.04
5048	116	3	14.12
376	104	20	9.42
59	784	4	6.63
182	1494	3	12.49
2488	109	5	12.71
1554	160	3	9.41
144	102	167	9.96
289	125	12	7.91
187	663	6	23.52
115	342	13	7.41
110	3538	4	11.2
811	280	4	19.48
193	1029	4	17.12
127	12	411	102.39
645	109	10	10.16
118	4491	4	19.19
1203	4796	3	41.17
610	130	7	12.7
2966	59	3	10.88
3321	185	5	42.44
1458	104	7	7.43
308	175	5	7.69
236	158	10	14.28
127	242	13	7.48
202	2137	3	16.05
336	312	4	12.45
175	218	7	8.99
1373	9	4	7.77
1057	124	5	7.89
109	907	7	7.04
259	101	45	11.74
1793	146	4	14.32
125	3230	3	9.34
105	1314	7	10.4
129	1199	4	7.34
108	112	194	16.03
155	168	12	7.27
108	155	87	72.01
231	436	4	11.92
359	247	7	26.17
5205	655	3	36.07
109	653	10	10.83
103	2522	7	15.37
12	3312	5	7.81
2484	110	4	7.23
140	101	187	13.83
1067	204	3	11.98
119	21	60	11.94
114	2516	4	10.93
347	301	4	12.26
114	4494	3	9.31
641	110	17	35.09
101	4130	4	7.87
3289	103	5	10.98
117	1837	4	7.45
3846	199	4	35.32
2431	122	5	16.91
4092	520	4	46.48
398	109	18	21.62
2975	107	5	14.63
213	533	4	12.64
126	2637	3	8.01
85	127	35	14.26
16	760	6	9.17
104	3522	4	7.64
8	113	100	7.38
2863	135	3	10.39
378	615	5	28.24
289	369	3	7.92
170	890	3	8.12
5292	104	3	9.11
246	136	13	13.76
4351	111	3	8.7
651	187	3	7.75
186	260	5	7.27
529	265	3	9.58
59	1630	3	7.33
116	4952	3	14.12
12	641	21	11.55
119	5866	3	14.97
124	272	15	12.73
124	196	25	21.48
455	145	6	8.51
12	760	19	15.83
355	154	6	7.74
1355	12	10	7.25
1104	8	5	9.44
136	107	96	19
1578	162	3	10.61
524	104	14	6.94
2905	141	3	10.95
