6764	322
6946	323
6501	324
9210	325
2246	326
2354	327
3647	328
5798	329
4945	330
7377	331
1200	332
849	333
2781	334
2182	335
2648	336
6423	337
1666	338
1776	339
132	340
6716	341
5413	342
6469	343
2311	344
3347	345
6928	346
5862	347
6688	348
6311	349
1243	350
891	351
3618	352
8166	353
43	354
8333	355
247	356
613	357
9850	358
693	359
8154	360
2050	361
8783	362
6194	363
983	364
3657	365
9268	366
5381	367
27	368
189	369
8975	370
3380	371
2453	372
5822	373
6039	374
9234	375
5449	376
4717	377
9213	378
716	379
9921	380
413	381
2360	382
9915	383
8527	384
3874	385
577	386
8905	387
1924	388
167	389
3094	390
6131	391
2264	392
9660	393
4042	394
1898	395
4731	396
933	397
889	398
4884	399
5912	400
3341	401
1572	402
8611	403
2817	404
7936	405
7731	406
1496	407
2562	408
5082	409
401	410
3936	411
6421	412
3719	413
6888	414
3823	415
6941	416
3626	417
5801	418
5803	419
5688	420
6816	421
8185	422
3281	423
7344	424
4231	425
410	426
3942	427
5557	428
8254	429
1125	430
4822	431
2207	432
1787	433
8362	434
1638	435
1576	436
2303	437
9337	438
4742	439
7048	440
831	441
2247	442
6496	443
8640	444
3044	445
1847	446
3612	447
5442	448
4772	449
7383	450
131	451
9189	452
3394	453
7737	454
3525	455
9417	456
8415	457
2117	458
2569	459
7701	460
7784	461
7301	462
6253	463
4	464
1836	465
4977	466
2132	467
9859	468
5487	469
4021	470
6933	471
3817	472
3513	473
649	474
2795	475
6179	476
1449	477
9108	478
5820	479
1157	480
4283	481
5048	482
6003	483
3994	484
3995	485
6686	486
7262	487
2389	488
593	489
8707	490
5582	491
3918	492
4891	493
9876	494
6234	495
3417	496
471	497
6335	498
8469	499
5969	500
3350	501
4032	502
8389	503
5328	504
3297	505
8064	506
4964	507
5939	508
7445	509
3191	510
1803	511
8483	512
9887	513
724	514
4350	515
4039	516
2522	517
5482	518
5280	519
2896	520
8009	521
5547	522
2289	523
4729	524
9215	525
4494	526
6242	527
256	528
4159	529
7094	530
8200	531
2084	532
2587	533
8749	534
9007	535
1765	536
2813	537
5008	538
263	539
7339	540
7626	541
1492	542
7517	543
7219	544
9314	545
761	546
9373	547
1550	548
8460	549
5649	550
6174	551
6851	552
4466	553
3658	554
7748	555
9125	556
2850	557
2413	558
240	559
8304	560
4611	561
1106	562
7887	563
9024	564
4507	565
4321	566
9700	567
6745	568
5977	569
1783	570
8618	571
8264	572
4318	573
8188	574
3484	575
4166	576
5337	577
7152	578
8892	579
7074	580
5436	581
5663	582
4933	583
6883	584
2444	585
3531	586
7870	587
1154	588
3652	589
1239	590
4966	591
1850	592
8075	593
4295	594
8038	595
2037	596
9583	597
8152	598
9422	599
3587	600
2827	601
2463	602
2899	603
4657	604
4544	605
850	606
3947	607
9614	608
7732	609
7050	610
5863	611
3190	612
7023	613
4749	614
8285	615
7232	616
411	617
2596	618
6211	619
4595	620
9302	621
6619	622
8511	623
2446	624
8559	625
5579	626
7132	627
7419	628
3400	629
5865	630
5130	631
825	632
5374	633
3073	634
9585	635
1427	636
2744	637
2142	638
4559	639
2919	640
6547	641
7951	642
7276	643
6999	644
2140	645
3597	646
711	647
1834	648
1848	649
7853	650
7523	651
5786	652
9020	653
5221	654
7295	655
3712	656
5518	657
686	658
8000	659
6245	660
3751	661
3464	662
5276	663
370	664
4097	665
587	666
1775	667
2936	668
2811	669
3301	670
8132	671
5479	672
6392	673
7703	674
1487	675
7658	676
7248	677
7996	678
2796	679
9874	680
1123	681
188	682
7427	683
2985	684
7095	685
8979	686
7513	687
1269	688
8880	689
797	690
7201	691
393	692
9778	693
9269	694
1520	695
5347	696
7680	697
5537	698
7965	699
2369	700
3790	701
7171	702
8769	703
8832	704
6840	705
8904	706
2881	707
2305	708
7246	709
977	710
2426	711
923	712
5559	713
2174	714
6798	715
4206	716
3824	717
7002	718
8030	719
5881	720
4175	721
2113	722
2871	723
3740	724
8181	725
9159	726
6343	727
870	728
3237	729
209	730
8720	731
5994	732
9016	733
6834	734
180	735
788	736
6870	737
3676	738
8151	739
5272	740
8037	741
4149	742
8576	743
8033	744
2682	745
683	746
4487	747
9274	748
150	749
3114	750
2491	751
2536	752
6318	753
9025	754
1153	755
5920	756
6188	757
444	758
5647	759
3776	760
130	761
1721	762
1705	763
6100	764
1278	765
4658	766
6671	767
9470	768
14	769
2783	770
7188	771
7046	772
6449	773
498	774
6376	775
7369	776
9117	777
3929	778
1536	779
176	780
9197	781
8429	782
6227	783
2451	784
6490	785
2497	786
5373	787
5615	788
7333	789
3881	790
4245	791
2387	792
1992	793
3777	794
2187	795
453	796
7085	797
5516	798
6804	799
5872	800
1874	801
6168	802
2718	803
8885	804
6726	805
7785	806
7039	807
3502	808
7387	809
4504	810
9013	811
7991	812
8363	813
6974	814
1333	815
5601	816
7500	817
1700	818
1177	819
335	820
900	821
7613	822
736	823
3713	824
3361	825
8552	826
6773	827
9689	828
9250	829
2273	830
5237	831
3526	832
5736	833
9276	834
5380	835
4036	836
6456	837
2238	838
5824	839
3537	840
4769	841
4279	842
5924	843
3435	844
3558	845
8744	846
7147	847
6819	848
174	849
3610	850
3324	851
7199	852
1606	853
6442	854
3914	855
9413	856
7715	857
8440	858
4417	859
8183	860
9814	861
7281	862
4628	863
7842	864
5222	865
6114	866
3530	867
1967	868
7440	869
2703	870
2729	871
597	872
1944	873
1078	874
7278	875
4178	876
2708	877
8485	878
4543	879
5594	880
5530	881
5103	882
2983	883
5079	884
2726	885
5555	886
7049	887
326	888
7828	889
1042	890
6853	891
5063	892
7970	893
2109	894
3353	895
9647	896
9375	897
4030	898
1379	899
486	900
8613	901
8788	902
2045	903
3017	904
7762	905
4190	906
2695	907
2671	908
5825	909
2530	910
3644	911
6317	912
9458	913
2447	914
8903	915
4416	916
3067	917
7181	918
9129	919
7313	920
2882	921
2972	922
3697	923
3714	924
5390	925
9890	926
2189	927
1861	928
8938	929
9473	930
1926	931
2857	932
6348	933
6091	934
141	935
9523	936
6136	937
939	938
8890	939
5454	940
2002	941
6604	942
9618	943
6572	944
5119	945
8374	946
917	947
3068	948
2344	949
8659	950
3079	951
1989	952
1784	953
5081	954
163	955
7535	956
6299	957
4354	958
6642	959
3839	960
3971	961
1206	962
8100	963
4267	964
3548	965
9368	966
7305	967
1322	968
7771	969
7943	970
8266	971
3304	972
8729	973
2462	974
8121	975
392	976
6714	977
7997	978
3653	979
9848	980
8927	981
3945	982
97	983
2203	984
2814	985
8111	986
2988	987
1627	988
3320	989
9728	990
1060	991
4285	992
2862	993
1321	994
520	995
5761	996
2292	997
4642	998
2452	999
920	1000
2072	1001
4532	1002
2277	1003
8585	1004
7062	1005
2253	1006
1857	1007
8216	1008
5833	1009
932	1010
1327	1011
2545	1012
4942	1013
9836	1014
6420	1015
6605	1016
1704	1017
4599	1018
2738	1019
5443	1020
2433	1021
6964	1022
4082	1023
3179	1024
3703	1025
3873	1026
6982	1027
3030	1028
1290	1029
3524	1030
4368	1031
3681	1032
8169	1033
4483	1034
4400	1035
1195	1036
6983	1037
3737	1038
3042	1039
4169	1040
2457	1041
3879	1042
2550	1043
6219	1044
2563	1045
6646	1046
4593	1047
960	1048
4832	1049
5167	1050
8136	1051
770	1052
9209	1053
1277	1054
1242	1055
8731	1056
8672	1057
3638	1058
4513	1059
3911	1060
8184	1061
9046	1062
8970	1063
1508	1064
847	1065
3573	1066
6450	1067
6641	1068
8155	1069
4765	1070
4639	1071
2558	1072
1540	1073
997	1074
5664	1075
7092	1076
6533	1077
9450	1078
8024	1079
6820	1080
2818	1081
1502	1082
2254	1083
8670	1084
2888	1085
1891	1086
7405	1087
4293	1088
3335	1089
3463	1090
5739	1091
7483	1092
3983	1093
9465	1094
9888	1095
7545	1096
1687	1097
6980	1098
5289	1099
6461	1100
9764	1101
328	1102
3620	1103
1955	1104
222	1105
7235	1106
5351	1107
2224	1108
7284	1109
786	1110
7981	1111
6283	1112
8641	1113
2581	1114
8500	1115
4340	1116
1437	1117
9317	1118
2391	1119
265	1120
6994	1121
6703	1122
5849	1123
2	1124
7310	1125
6560	1126
1292	1127
1218	1128
345	1129
6775	1130
9379	1131
6743	1132
1509	1133
175	1134
2836	1135
1708	1136
9095	1137
777	1138
8983	1139
3624	1140
7791	1141
8867	1142
6171	1143
2657	1144
48	1145
8321	1146
6500	1147
930	1148
4810	1149
4522	1150
6395	1151
1443	1152
1764	1153
7952	1154
9399	1155
5453	1156
5779	1157
7287	1158
6094	1159
9273	1160
300	1161
9295	1162
7265	1163
6130	1164
1386	1165
4604	1166
3118	1167
4615	1168
4328	1169
9726	1170
965	1171
8247	1172
5793	1173
7674	1174
2897	1175
4917	1176
3878	1177
5110	1178
9041	1179
7008	1180
7511	1181
6737	1182
4209	1183
3438	1184
7187	1185
6589	1186
935	1187
7798	1188
1371	1189
487	1190
1570	1191
1568	1192
4929	1193
2742	1194
87	1195
518	1196
7437	1197
2750	1198
218	1199
6331	1200
5124	1201
7166	1202
8012	1203
6824	1204
1014	1205
9603	1206
5913	1207
7752	1208
3806	1209
6486	1210
4991	1211
2281	1212
8114	1213
8482	1214
5299	1215
639	1216
469	1217
8849	1218
8055	1219
839	1220
8301	1221
7088	1222
4858	1223
1555	1224
875	1225
9716	1226
3364	1227
9649	1228
2196	1229
7236	1230
5962	1231
7280	1232
5509	1233
9787	1234
5890	1235
1521	1236
1516	1237
6965	1238
7939	1239
6578	1240
535	1241
9076	1242
6041	1243
4973	1244
3590	1245
7277	1246
2420	1247
2141	1248
1187	1249
7456	1250
2970	1251
4296	1252
9735	1253
4011	1254
8610	1255
1228	1256
1114	1257
2615	1258
2154	1259
8146	1260
5512	1261
2198	1262
5874	1263
1478	1264
1598	1265
3296	1266
2468	1267
3455	1268
9698	1269
3604	1270
3085	1271
1675	1272
3199	1273
8600	1274
2058	1275
7229	1276
5192	1277
9637	1278
8373	1279
1594	1280
2492	1281
4117	1282
1958	1283
9395	1284
6004	1285
719	1286
7238	1287
9445	1288
9350	1289
9288	1290
2026	1291
877	1292
4830	1293
5164	1294
5165	1295
2898	1296
2088	1297
692	1298
20	1299
8697	1300
4420	1301
9329	1302
4718	1303
956	1304
3498	1305
2734	1306
2397	1307
4338	1308
2343	1309
4312	1310
4851	1311
5522	1312
2271	1313
4785	1314
2828	1315
1661	1316
1529	1317
6429	1318
3389	1319
8065	1320
2999	1321
8696	1322
1194	1323
275	1324
2885	1325
9229	1326
2364	1327
3180	1328
6674	1329
9192	1330
5137	1331
8910	1332
4191	1333
2028	1334
6371	1335
9855	1336
4262	1337
6186	1338
6552	1339
3220	1340
1766	1341
6978	1342
8780	1343
7558	1344
4108	1345
5771	1346
8031	1347
6932	1348
5524	1349
8988	1350
701	1351
2388	1352
5700	1353
1614	1354
8283	1355
7330	1356
5566	1357
574	1358
201	1359
6419	1360
7754	1361
1841	1362
109	1363
9442	1364
1915	1365
9249	1366
332	1367
9594	1368
6320	1369
4709	1370
9713	1371
5650	1372
276	1373
9028	1374
8238	1375
2019	1376
4759	1377
6712	1378
212	1379
4949	1380
1996	1381
2004	1382
3164	1383
380	1384
6635	1385
516	1386
3385	1387
8512	1388
7063	1389
7081	1390
9047	1391
8945	1392
1411	1393
321	1394
2973	1395
7725	1396
4549	1397
4528	1398
8680	1399
2267	1400
4730	1401
7379	1402
2995	1403
473	1404
6451	1405
1618	1406
9839	1407
1525	1408
5190	1409
8884	1410
5433	1411
4882	1412
6707	1413
3685	1414
4775	1415
2706	1416
5084	1417
3801	1418
7117	1419
5970	1420
6009	1421
2812	1422
7438	1423
1762	1424
5007	1425
8477	1426
8757	1427
21	1428
2588	1429
356	1430
6876	1431
8595	1432
4440	1433
7006	1434
7946	1435
534	1436
9920	1437
1315	1438
7666	1439
6036	1440
9581	1441
3147	1442
5046	1443
7573	1444
5346	1445
7090	1446
5364	1447
7104	1448
2853	1449
439	1450
6141	1451
2442	1452
3727	1453
7993	1454
524	1455
2723	1456
7551	1457
876	1458
9321	1459
2757	1460
1262	1461
1391	1462
6373	1463
6187	1464
3344	1465
7312	1466
1743	1467
6060	1468
7220	1469
1562	1470
2120	1471
5476	1472
1341	1473
5054	1474
7822	1475
4330	1476
9323	1477
8398	1478
552	1479
4076	1480
4229	1481
5101	1482
6742	1483
4273	1484
7490	1485
7114	1486
2823	1487
5608	1488
2229	1489
1876	1490
952	1491
6241	1492
3098	1493
5136	1494
3481	1495
3032	1496
8654	1497
2629	1498
190	1499
9827	1500
7690	1501
2500	1502
3391	1503
9455	1504
1146	1505
1246	1506
2602	1507
8982	1508
3834	1509
5229	1510
3904	1511
9370	1512
273	1513
2925	1514
3646	1515
6089	1516
4052	1517
8852	1518
1774	1519
8276	1520
728	1521
5409	1522
3775	1523
7884	1524
4298	1525
312	1526
8003	1527
2843	1528
3013	1529
6918	1530
8782	1531
6768	1532
7421	1533
9584	1534
8779	1535
8622	1536
4091	1537
758	1538
2981	1539
1016	1540
1005	1541
5302	1542
347	1543
3115	1544
7178	1545
7976	1546
3393	1547
1518	1548
7629	1549
4501	1550
8710	1551
609	1552
3767	1553
14	1554
9160	1555
1641	1556
3058	1557
3560	1558
6828	1559
3541	1560
9068	1561
3598	1562
1308	1563
9142	1564
1083	1565
2943	1566
9676	1567
405	1568
3437	1569
6662	1570
5203	1571
7515	1572
3045	1573
4452	1574
496	1575
9909	1576
3375	1577
9898	1578
1681	1579
7070	1580
3532	1581
9315	1582
9079	1583
5480	1584
3501	1585
8763	1586
9075	1587
1499	1588
9721	1589
5457	1590
4333	1591
5274	1592
2302	1593
7714	1594
9641	1595
3439	1596
7747	1597
562	1598
4358	1599
8139	1600
7388	1601
8563	1602
8579	1603
5709	1604
5090	1605
1573	1606
8765	1607
8099	1608
1025	1609
4367	1610
9799	1611
2316	1612
3780	1613
2794	1614
136	1615
3109	1616
5658	1617
3135	1618
2188	1619
1949	1620
1149	1621
5765	1622
5287	1623
2799	1624
1864	1625
3762	1626
7623	1627
2584	1628
8771	1629
9853	1630
7446	1631
6408	1632
959	1633
7729	1634
1330	1635
519	1636
836	1637
2917	1638
3415	1639
8794	1640
7495	1641
3997	1642
7529	1643
331	1644
31	1645
5510	1646
4148	1647
9204	1648
2089	1649
4038	1650
680	1651
3625	1652
8902	1653
46	1654
9626	1655
9187	1656
9653	1657
9478	1658
958	1659
5112	1660
9722	1661
7155	1662
8122	1663
9539	1664
9830	1665
7664	1666
381	1667
7793	1668
5905	1669
7897	1670
1578	1671
9664	1672
8046	1673
4161	1674
2015	1675
5568	1676
4755	1677
8781	1678
6161	1679
1026	1680
197	1681
7831	1682
5254	1683
3671	1684
8741	1685
3423	1686
3307	1687
3001	1688
6115	1689
1491	1690
4950	1691
1355	1692
7827	1693
883	1694
1107	1695
2137	1696
3527	1697
5243	1698
7167	1699
7204	1700
2903	1701
4856	1702
6306	1703
4355	1704
9267	1705
1833	1706
6262	1707
8756	1708
3319	1709
7528	1710
5682	1711
9362	1712
7138	1713
2597	1714
530	1715
24	1716
2061	1717
2955	1718
1882	1719
7266	1720
7317	1721
4126	1722
8295	1723
7848	1724
5823	1725
7360	1726
8874	1727
5499	1728
6433	1729
6751	1730
4677	1731
1792	1732
673	1733
1656	1734
6479	1735
269	1736
4688	1737
8735	1738
6013	1739
9744	1740
6492	1741
5210	1742
6719	1743
6259	1744
8492	1745
3345	1746
9701	1747
6772	1748
4498	1749
3892	1750
9232	1751
2767	1752
7594	1753
612	1754
7612	1755
5586	1756
8521	1757
6356	1758
1445	1759
7170	1760
2486	1761
8017	1762
8177	1763
8544	1764
2107	1765
966	1766
1037	1767
5675	1768
50	1769
8509	1770
1755	1771
4898	1772
6357	1773
5804	1774
5370	1775
2901	1776
7158	1777
5806	1778
6181	1779
1436	1780
7196	1781
1497	1782
867	1783
7452	1784
6939	1785
3728	1786
668	1787
6777	1788
9773	1789
3586	1790
7177	1791
6046	1792
7031	1793
5111	1794
4135	1795
2595	1796
4324	1797
3088	1798
4077	1799
3163	1800
9388	1801
9344	1802
1085	1803
8315	1804
3188	1805
1474	1806
1797	1807
2110	1808
1654	1809
9199	1810
7472	1811
5360	1812
2466	1813
3523	1814
8502	1815
2134	1816
2554	1817
3522	1818
8799	1819
4071	1820
5818	1821
9823	1822
3648	1823
869	1824
6855	1825
3071	1826
9031	1827
9103	1828
1730	1829
6981	1830
4728	1831
1422	1832
2298	1833
9360	1834
168	1835
1599	1836
9121	1837
2661	1838
9588	1839
3165	1840
8018	1841
5943	1842
6483	1843
7003	1844
4754	1845
2418	1846
2845	1847
5367	1848
573	1849
5885	1850
6898	1851
4943	1852
1323	1853
3357	1854
1043	1855
48	1856
1373	1857
9766	1858
5050	1859
821	1860
8573	1861
2035	1862
4014	1863
8106	1864
9330	1865
4475	1866
1939	1867
4349	1868
2480	1869
4602	1870
6062	1871
3692	1872
4845	1873
8096	1874
874	1875
9339	1876
350	1877
1410	1878
731	1879
458	1880
6298	1881
4243	1882
7149	1883
8416	1884
2805	1885
7327	1886
3346	1887
9886	1888
6568	1889
4920	1890
5551	1891
1988	1892
7505	1893
5057	1894
9272	1895
1872	1896
1335	1897
7335	1898
4490	1899
7089	1900
1840	1901
6284	1902
9119	1903
3235	1904
7575	1905
5304	1906
9597	1907
9168	1908
9899	1909
9708	1910
4582	1911
3086	1912
8328	1913
9496	1914
2185	1915
1985	1916
3116	1917
3913	1918
5104	1919
9895	1920
6319	1921
1454	1922
6088	1923
8971	1924
4064	1925
7824	1926
4078	1927
7451	1928
1127	1929
8349	1930
7616	1931
161	1932
2030	1933
2705	1934
4484	1935
7375	1936
8355	1937
3300	1938
8316	1939
8701	1940
3295	1941
7044	1942
7409	1943
314	1944
2710	1945
8338	1946
2763	1947
6882	1948
2205	1949
3902	1950
5109	1951
2192	1952
8229	1953
7782	1954
4869	1955
8730	1956
9148	1957
6121	1958
3990	1959
36	1960
1566	1961
1805	1962
9849	1963
2785	1964
9903	1965
3944	1966
6720	1967
9316	1968
2502	1969
8766	1970
5107	1971
8564	1972
588	1973
4508	1974
203	1975
6749	1976
2353	1977
7518	1978
3851	1979
3797	1980
342	1981
2915	1982
5930	1983
1738	1984
5932	1985
178	1986
1659	1987
4107	1988
9469	1989
3368	1990
3339	1991
9034	1992
7209	1993
3189	1994
4827	1995
5975	1996
7845	1997
3095	1998
4905	1999
8873	2000
6252	2001
834	2002
1631	2003
5178	2004
8077	2005
1871	2006
532	2007
2540	2008
6326	2009
8859	2010
3854	2011
7711	2012
7740	2013
7611	2014
7134	2015
9630	2016
8035	2017
6608	2018
7096	2019
8002	2020
2858	2021
9617	2022
1459	2023
6675	2024
336	2025
1070	2026
4534	2027
5794	2028
9418	2029
5194	2030
455	2031
8262	2032
2504	2033
2511	2034
5406	2035
2358	2036
5282	2037
5997	2038
9619	2039
2759	2040
6545	2041
6609	2042
5842	2043
3698	2044
4801	2045
1019	2046
5225	2047
2351	2048
3233	2049
1288	2050
5244	2051
1214	2052
5919	2053
6612	2054
1978	2055
6519	2056
5015	2057
9263	2058
8081	2059
2930	2060
2000	2061
6860	2062
2848	2063
6955	2064
7148	2065
6353	2066
5049	2067
3581	2068
5211	2069
6689	2070
4315	2071
837	2072
3260	2073
6893	2074
3167	2075
6012	2076
6596	2077
1737	2078
4222	2079
9177	2080
3340	2081
1186	2082
7872	2083
8637	2084
3494	2085
8516	2086
5300	2087
2496	2088
8607	2089
7111	2090
2507	2091
8689	2092
5837	2093
762	2094
4223	2095
7736	2096
5515	2097
7874	2098
9605	2099
4930	2100
4842	2101
3384	2102
2180	2103
6073	2104
9794	2105
2579	2106
9069	2107
8915	2108
3822	2109
6872	2110
862	2111
3580	2112
9650	2113
8034	2114
5964	2115
7585	2116
8170	2117
8330	2118
9483	2119
7654	2120
5398	2121
2445	2122
1561	2123
2950	2124
7412	2125
6287	2126
9808	2127
4848	2128
2123	2129
2454	2130
8823	2131
9820	2132
2325	2133
6606	2134
8244	2135
8679	2136
4725	2137
6499	2138
7706	2139
339	2140
598	2141
9106	2142
9453	2143
7544	2144
4867	2145
2114	2146
4938	2147
2538	2148
1458	2149
4806	2150
1173	2151
8071	2152
7027	2153
1017	2154
6462	2155
91	2156
4824	2157
6414	2158
6886	2159
117	2160
2156	2161
9568	2162
57	2163
5177	2164
7136	2165
6205	2166
7904	2167
2236	2168
9670	2169
7131	2170
5677	2171
5699	2172
4837	2173
8919	2174
6231	2175
9926	2176
3528	2177
4880	2178
7864	2179
2179	2180
8524	2181
9435	2182
4533	2183
2456	2184
8634	2185
7525	2186
926	2187
1633	2188
9372	2189
1552	2190
9443	2191
9421	2192
3012	2193
7337	2194
3334	2195
3565	2196
8693	2197
816	2198
419	2199
4629	2200
5077	2201
7189	2202
1385	2203
910	2204
8866	2205
3101	2206
2039	2207
6007	2208
591	2209
378	2210
2370	2211
7768	2212
5917	2213
9541	2214
706	2215
4493	2216
2711	2217
8936	2218
776	2219
9482	2220
5952	2221
2007	2222
2139	2223
6379	2224
4080	2225
9326	2226
1102	2227
1786	2228
7896	2229
4104	2230
9510	2231
6477	2232
9542	2233
6783	2234
1463	2235
602	2236
9292	2237
8311	2238
1283	2239
2748	2240
8724	2241
7378	2242
828	2243
5217	2244
7691	2245
5212	2246
5569	2247
9824	2248
5102	2249
1646	2250
19	2251
3884	2252
4500	2253
2959	2254
702	2255
6422	2256
2572	2257
1859	2258
1319	2259
6926	2260
5942	2261
6685	2262
6945	2263
7588	2264
1061	2265
9226	2266
5339	2267
4965	2268
9240	2269
9812	2270
4847	2271
6652	2272
5491	2273
3303	2274
8232	2275
3660	2276
7808	2277
4389	2278
3316	2279
9780	2280
2958	2281
9851	2282
5609	2283
7710	2284
7568	2285
8786	2286
4109	2287
6765	2288
2227	2289
9223	2290
1366	2291
9471	2292
1739	2293
3928	2294
9093	2295
5296	2296
1010	2297
7895	2298
399	2299
3721	2300
9560	2301
6842	2302
7532	2303
5226	2304
4290	2305
9462	2306
4888	2307
56	2308
1345	2309
2924	2310
7108	2311
9516	2312
8427	2313
6068	2314
3954	2315
8073	2316
3108	2317
6183	2318
2816	2319
5511	2320
9290	2321
54	2322
5242	2323
9186	2324
1560	2325
7477	2326
9739	2327
2038	2328
7156	2329
3829	2330
5546	2331
4065	2332
7554	2333
2664	2334
4001	2335
4757	2336
5039	2337
778	2338
5317	2339
9055	2340
8725	2341
2974	2342
9883	2343
6470	2344
5014	2345
9140	2346
7484	2347
2617	2348
8423	2349
5541	2350
4272	2351
5384	2352
1213	2353
7154	2354
5288	2355
4013	2356
5529	2357
9387	2358
5253	2359
2986	2360
4005	2361
1352	2362
3547	2363
1843	2364
1894	2365
3061	2366
37	2367
6169	2368
5796	2369
1945	2370
1425	2371
3637	2372
6701	2373
1742	2374
3916	2375
6329	2376
2777	2377
2962	2378
9107	2379
8275	2380
2940	2381
2600	2382
5982	2383
1728	2384
4492	2385
5393	2386
6374	2387
7705	2388
1049	2389
2945	2390
5200	2391
5667	2392
3736	2393
2798	2394
9864	2395
431	2396
1768	2397
137	2398
3009	2399
7407	2400
7342	2401
8503	2402
4196	2403
158	2404
4050	2405
7060	2406
9612	2407
9410	2408
4618	2409
6415	2410
3229	2411
2642	2412
6247	2413
8719	2414
8098	2415
8123	2416
5160	2417
7164	2418
4780	2419
7942	2420
6889	2421
6702	2422
4689	2423
3967	2424
2012	2425
4446	2426
664	2427
5828	2428
5095	2429
1260	2430
4304	2431
6487	2432
1079	2433
6058	2434
1400	2435
4157	2436
7988	2437
7261	2438
8972	2439
4203	2440
6440	2441
5494	2442
4069	2443
4960	2444
738	2445
4818	2446
3948	2447
9219	2448
865	2449
9847	2450
5291	2451
3917	2452
3924	2453
4743	2454
6991	2455
1869	2456
8179	2457
8432	2458
4916	2459
3894	2460
1256	2461
990	2462
6624	2463
5894	2464
9498	2465
6769	2466
8591	2467
8688	2468
6695	2469
251	2470
6817	2471
1064	2472
4872	2473
2727	2474
9151	2475
7017	2476
6541	2477
7150	2478
1585	2479
5767	2480
5135	2481
3592	2482
6611	2483
9227	2484
7	2485
6495	2486
8115	2487
61	2488
2638	2489
9509	2490
6463	2491
6280	2492
8150	2493
1625	2494
5637	2495
7264	2496
2699	2497
1183	2498
7052	2499
8441	2500
6002	2501
9695	2502
9416	2503
9632	2504
5958	2505
8474	2506
5044	2507
6700	2508
5176	2509
385	2510
1677	2511
3070	2512
6224	2513
5016	2514
3392	2515
5937	2516
7480	2517
1657	2518
7709	2519
9645	2520
6539	2521
5766	2522
558	2523
9261	2524
3510	2525
1216	2526
4133	2527
4316	2528
3092	2529
1074	2530
4411	2531
5037	2532
5759	2533
911	2534
6838	2535
6868	2536
3411	2537
4176	2538
2956	2539
4476	2540
